groups	FDR
[AC005618.6-001, AC005618.6-002];;;NC_000005.10:+:141326239;;;experimental;;;intergenic;;;8	0.557955141469743
[AC005785.2-001, AC005785.2-002];;;NC_000019.10:+:15379362;;;experimental;;;promoter_overlap;;;6	0.600125356845743
[AC006262.5-003, AC006262.5-006];;;NC_000019.10:-:46203082;;;experimental;;;promoter_overlap;;;3	0.694164964803112
[AC006273.5-001, AC006273.5-002];;;NC_000019.10:+:782795;;;experimental;;;promoter_overlap;;;8	0.842498331150988
[AC006547.13-009, AC006547.13-007];;;NC_000022.11:-:20069470;;;experimental;;;transcript_overlap;;;5	0.00440735332771343
[AC006946.15-001, AC006946.15-002];;;NC_000022.11:+:17121585;;;experimental;;;promoter_overlap;;;8	0.73853783431054
[AC007009.1-001, AC007128.1-001];;;NC_000007.14:+:8262214;;;experimental;;;promoter_overlap;;;8	0.838583227333527
[AC007246.3-005, AC007246.3-002, AC007246.3-009];;;NC_000002.12:+:39437424;;;experimental;;;promoter_overlap;;;7	0.785640756545461
[AC007255.8-001, AC007255.8-002];;;NC_000007.14:-:29563690;;;experimental;;;promoter_overlap;;;5	0.806161066022111
[AC007285.6-001, AC007285.6-002];;;NC_000007.14:+:29988578;;;experimental;;;transcript_overlap;;;7	0.849403096435256
[AC007362.3-009, AC007362.3-010, AC007362.3-001];;;NC_000002.12:-:205763946;;;experimental;;;promoter_overlap;;;7	0.401929252049814
[AC007405.4-004, AC007405.4-001];;;NC_000002.12:-:170770767;;;experimental;;;promoter_overlap;;;7	0.809955808163189
[AC007405.6-001, AC007405.6-002];;;NC_000002.12:+:170771043;;;experimental;;;promoter_overlap;;;10	0.825027933011668
[AC007405.8-001, AC007405.8-002];;;NC_000002.12:-:170818039;;;experimental;;;promoter_overlap;;;6	0.82500823181197
[AC007620.3-001, AC007620.3-002];;;NC_000003.12:+:179397326;;;experimental;;;transcript_overlap;;;5	0.801785778672292
[AC007879.2-001, AC007879.2-002];;;NC_000002.12:-:207235801;;;experimental;;;transcript_overlap;;;9	0.87264113122318
[AC007952.5-001, AC007952.5-002];;;NC_000017.11:+:19093240;;;experimental;;;intergenic;;;7	0.855672432781241
[AC009005.2-002, AC009005.2-004, AC009005.2-001];;;NC_000019.10:-:571753;;;experimental;;;promoter_overlap;;;9	0.841956391892308
[AC009133.12-002, AC009133.12-001];;;NC_000016.10:-:29821236;;;experimental;;;promoter_overlap;;;6	0.821864487790045
[AC009228.1-001, AC009228.1-002, AC009228.1-003];;;NC_000002.12:+:24214381;;;experimental;;;transcript_overlap;;;5	0.758154501931457
[AC009264.1-003, AC009264.1-006, AC009264.1-005, AC009264.1-007];;;NC_000007.14:-:137164318;;;experimental;;;transcript_overlap;;;8	0.815888618273637
[AC009299.3-002, AC009299.3-001];;;NC_000002.12:+:161244738;;;experimental;;;transcript_overlap;;;8	0.868213523664791
[AC009403.2-003, AC009403.2-001, AC009403.2-002, AC009403.2-005];;;NC_000007.14:-:155644405;;;experimental;;;promoter_overlap;;;6	0.000422544243252777
[AC009948.5-007, AC009948.5-005, AC009948.5-003, AC009948.5-002, AC009948.5-006, AC009948.5-001];;;NC_000002.12:+:178413975;;;experimental;;;multi-targeting;;;6	0.821926307545511
[AC009961.3-003, AC009961.3-001];;;NC_000002.12:-:159712433;;;experimental;;;promoter_overlap;;;5	0.433760081059295
[AC010127.3-003, AC010127.3-010];;;NC_000002.12:+:165957417;;;experimental;;;transcript_overlap;;;8	0.829873327980459
[AC010890.1-003, AC010890.1-004];;;NC_000002.12:+:133266194;;;experimental;;;transcript_overlap;;;5	0.798205447749836
[AC010894.3-002, AC010894.3-003, AC010894.3-001];;;NC_000002.12:+:174487387;;;experimental;;;promoter_overlap;;;9	0.838519278666381
[AC010976.2-008, AC010976.2-021];;;NC_000002.12:+:127467830;;;experimental;;;transcript_overlap;;;7	0.844561032857726
[AC010976.2-014, AC010976.2-022, AC010976.2-015];;;NC_000002.12:+:127467825;;;experimental;;;transcript_overlap;;;5	0.798517180156889
[AC010976.2-023, AC010976.2-004, AC010976.2-024];;;NC_000002.12:+:127467341;;;experimental;;;transcript_overlap;;;8	0.858480656531186
[AC011288.2-002, AC011288.2-001];;;NC_000007.14:+:13101432;;;experimental;;;multi-targeting;;;9	0.493415751606235
[AC012358.8-006, AC012358.8-013, AC012358.8-023];;;[NC_000002.12:+:55314161, NC_000002.12:+:55314193, NC_000002.12:+:55314194];;;experimental;;;transcript_overlap;;;4	0.717556494611484
[AC012358.8-008, AC012358.8-014, AC012358.8-016, AC012358.8-022];;;NC_000002.12:+:55314190;;;experimental;;;transcript_overlap;;;6	0.831663001478597
[AC012358.8-023, AC012358.8-017];;;[NC_000002.12:+:55314162, NC_000002.12:+:55314194];;;experimental;;;transcript_overlap;;;3	0.687181018202042
[AC012501.2-002, AC012501.2-001];;;NC_000002.12:-:153449819;;;experimental;;;intergenic;;;7	0.846373175543279
[AC012594.1-002, AC012594.1-055];;;NC_000002.12:-:170344927;;;experimental;;;transcript_overlap;;;9	0.847886537085227
[AC013460.1-002, AC013460.1-003];;;NC_000002.12:+:7421283;;;experimental;;;intergenic;;;6	0.816713325984072
[AC016747.3-003, AC016747.3-002, AC016747.3-004, AC016747.3-001];;;NC_000002.12:-:61144968;;;experimental;;;promoter_overlap;;;9	0.855971577830741
[AC016757.3-001, AC016757.3-002, AC016757.3-003, AC016757.3-005, AC016757.3-004];;;NC_000002.12:-:238231667;;;experimental;;;promoter_overlap;;;10	0.849549982260079
[AC017104.6-003, AC017104.6-002];;;NC_000002.12:+:231393774;;;experimental;;;gene_nearby;;;9	0.359014456137525
[AC022007.5-005, AC022007.5-006, AC022007.5-001];;;NC_000003.12:-:10011117;;;experimental;;;promoter_overlap;;;8	0.861973851706301
[AC022154.7-003, AC022154.7-002];;;NC_000019.10:-:48624010;;;experimental;;;promoter_overlap;;;5	0.774508521173149
[AC027601.1-001, AC027601.1-002];;;NC_000017.11:+:81228699;;;experimental;;;transcript_overlap;;;6	0.745554137412076
[AC068499.10-002, AC068499.10-001];;;NC_000019.10:+:18204741;;;experimental;;;promoter_overlap;;;7	0.723161182658699
[AC068831.16-001, AC068831.10-001, AC068831.10-004, AC068831.10-005];;;NC_000015.10:+:91022693;;;experimental;;;promoter_overlap;;;6	0.0163313163082667
[AC069257.8-001, AC069257.8-002];;;[NC_000003.12:+:196250542, NC_000003.12:+:196250549];;;experimental;;;transcript_overlap;;;4	0.732983807238247
[AC069277.2-006, AC069277.2-007];;;NC_000003.12:+:6490910;;;experimental;;;intergenic;;;3	0.583955724153928
[AC073043.1-006, AC073043.1-010, AC073043.1-003, AC073043.1-014, AC073043.1-039, AC073043.1-047, AC073043.1-032, AC073043.1-012];;;NC_000002.12:-:199909157;;;experimental;;;intergenic;;;9	0.664325150597656
[AC073130.1-001, AC073130.1-002];;;NC_000007.14:-:116286730;;;experimental;;;promoter_overlap;;;8	0.264257287928656
[AC073283.4-004, AC073283.4-003, AC073283.4-001];;;NC_000002.12:-:47344987;;;experimental;;;promoter_overlap;;;7	0.835520947324126
[AC073343.13-001, AC073343.13-003, AC073343.13-002];;;NC_000007.14:+:6663973;;;experimental;;;multi-targeting;;;9	0.836536532175085
[AC074117.10-003, AC074117.10-002];;;NC_000002.12:+:27357139;;;experimental;;;promoter_overlap;;;10	0.0010295962182123
[AC074212.6-005, AC074212.6-004, AC074212.6-003];;;NC_000019.10:+:45770952;;;experimental;;;promoter_overlap;;;7	0.816402389979552
[AC074286.1-003, AC074286.1-002, AC074286.1-001];;;NC_000002.12:-:177392690;;;experimental;;;promoter_overlap;;;7	0.754747613415706
[AC074289.1-004, AC074289.1-002];;;NC_000002.12:+:64228452;;;experimental;;;intergenic;;;8	0.777605661695498
[AC074366.3-005, AC074366.3-003, AC074366.3-004];;;NC_000002.12:-:38669527;;;experimental;;;transcript_overlap;;;7	0.847941361893497
[AC078883.3-002, AC078883.3-001];;;NC_000002.12:-:172465622;;;experimental;;;transcript_overlap;;;6	0.78447499562388
[AC079135.1-001, AC079135.1-002];;;NC_000002.12:+:236167446;;;experimental;;;promoter_overlap;;;8	0.843861742951212
[AC079779.4-002, AC079779.4-001];;;NC_000002.12:+:286221;;;experimental;;;promoter_overlap;;;4	0.767865011396089
[AC083884.8-006, AC083884.8-005];;;NC_000007.14:-:74727885;;;experimental;;;promoter_overlap;;;9	0.872454570636214
[AC087294.2-002, AC087294.2-001];;;NC_000017.11:+:21214343;;;experimental;;;promoter_overlap;;;6	0.628979662839427
[AC092620.2-002, AC092620.2-001];;;NC_000002.12:+:138568994;;;experimental;;;transcript_overlap;;;7	0.850410583028077
[AC093375.1-004, AC093375.1-003, AC093375.1-006, AC093375.1-008, AC093375.1-009, AC093375.1-005, AC093375.1-007];;;NC_000002.12:-:156254904;;;experimental;;;intergenic;;;7	0.441296370484775
[AC093495.4-003, AC093495.4-016];;;NC_000003.12:+:14145370;;;experimental;;;transcript_overlap;;;8	0.859677275858879
[AC093495.4-017, AC093495.4-006];;;NC_000003.12:+:14145373;;;experimental;;;transcript_overlap;;;5	0.78219803874749
[AC093627.9-003, AC093627.9-004, AC093627.9-001];;;NC_000007.14:-:149452;;;experimental;;;promoter_overlap;;;5	1.79724777223574e-06
[AC093642.3-004, AC093642.3-003, AC093642.3-002];;;NC_000002.12:+:241971178;;;experimental;;;transcript_overlap;;;10	0.876070881943474
[AC093818.1-004, AC093818.1-005, AC093818.1-001, AC093818.1-002];;;NC_000002.12:-:172556439;;;experimental;;;promoter_overlap;;;8	0.293195659086439
[AC097662.2-002, AC097662.2-001];;;NC_000002.12:-:227325169;;;experimental;;;promoter_overlap;;;10	0.873993614946044
[AC097721.2-002, AC097721.2-001];;;NC_000002.12:-:138501694;;;experimental;;;promoter_overlap;;;7	0.704182241549373
[AC097724.3-001, AC097724.3-002];;;NC_000002.12:-:28736230;;;experimental;;;intergenic;;;9	0.871936712087048
[AC098820.3-003, AC098820.3-001, AC098820.3-002];;;NC_000002.12:-:216498751;;;experimental;;;promoter_overlap;;;3	0.622893735882517
[AC098973.2-002, AC098973.2-003];;;NC_000003.12:+:27821498;;;experimental;;;transcript_overlap;;;7	0.707843874226974
[AC104653.1-002, AC024704.2-001];;;NC_000002.12:-:113831572;;;experimental;;;promoter_overlap;;;9	0.672653073837574
[AC104655.3-002, AC104655.3-003, AC104655.3-001];;;NC_000002.12:+:105144069;;;experimental;;;intergenic;;;7	0.833629502724139
[AC104667.3-002, AC104667.3-001];;;NC_000002.12:+:237591198;;;experimental;;;promoter_overlap;;;8	0.818117834629386
[AC106875.1-002, AC106875.1-001];;;NC_000002.12:+:11681436;;;experimental;;;transcript_overlap;;;7	0.844474067304169
[AC107218.3-002, AC107218.3-001];;;NC_000002.12:-:214684156;;;experimental;;;transcript_overlap;;;7	0.307026488930165
[AC108025.2-001, AC108025.2-002, LINC01248-001];;;NC_000002.12:-:5691296;;;experimental;;;promoter_overlap;;;10	0.326030613574537
[AC108142.1-001, AC108142.1-006];;;NC_000004.12:-:182144442;;;experimental;;;promoter_overlap;;;8	0.868079221512177
[AC108142.1-003, AC108142.1-004];;;NC_000004.12:-:182085083;;;experimental;;;intergenic;;;7	0.844950793511301
[AC108488.4-001, AC108488.4-002, AC108488.4-003];;;NC_000002.12:-:3533882;;;experimental;;;transcript_overlap;;;8	0.863328646995624
[AC108488.4-005, AC108488.4-004];;;NC_000002.12:-:3536851;;;experimental;;;transcript_overlap;;;7	0.848132872303228
[AC113189.5-001, AC113189.5-002];;;NC_000017.11:-:7584085;;;experimental;;;promoter_overlap;;;9	4.33276956517672e-06
[AC113189.5-003, AC113189.5-004];;;NC_000017.11:-:7583548;;;experimental;;;promoter_overlap;;;8	0.000549421567939893
[AC113617.1-003, AC113617.1-001];;;NC_000004.12:+:117360639;;;experimental;;;promoter_overlap;;;7	0.799249120161063
[AC124789.1-001, AC124789.1-006];;;NC_000017.11:-:38452399;;;experimental;;;transcript_overlap;;;8	0.581688091973877
[AC124789.1-004, AC124789.1-003, AC124789.1-005];;;NC_000017.11:-:38451909;;;experimental;;;transcript_overlap;;;6	0.389503230923827
[AC124944.3-002, AC124944.3-001];;;NC_000003.12:+:195912048;;;experimental;;;promoter_overlap;;;7	0.820385256015812
[AC137932.5-002, AC137932.5-001];;;NC_000016.10:+:89297446;;;experimental;;;transcript_overlap;;;5	0.790556400270624
[AC137934.1-005, RP11-34P13.7-001];;;[NC_000001.11:-:120931, NC_000016.10:+:90185997];;;experimental;;;transcript_overlap;;;3	0.660730234412547
[AC156455.1-002, AC156455.1-001];;;NC_000012.12:+:122063399;;;experimental;;;intergenic;;;8	0.837730531896299
[ADIRF-AS1-001, ADIRF-AS1-002, RP11-96C23.15-001];;;NC_000010.11:-:86971209;;;experimental;;;promoter_overlap;;;8	0.0696021005008399
[ADORA2A-AS1-003, ADORA2A-AS1-001];;;NC_000022.11:-:24495017;;;experimental;;;promoter_overlap;;;6	0.579722408767861
[AF064860.7-002, AF064860.7-001];;;NC_000021.9:+:39727692;;;experimental;;;intergenic;;;6	0.67162700598853
[AF127936.7-002, AF127936.7-003];;;NC_000021.9:-:14882003;;;experimental;;;transcript_overlap;;;5	0.786823495637095
[AF146191.4-002, AF146191.4-004];;;NC_000004.12:-:189940663;;;experimental;;;promoter_overlap;;;9	0.873003848822774
[AL133493.2-001, AL133493.2-002];;;NC_000021.9:+:45593653;;;experimental;;;intergenic;;;5	0.562153216901874
[ALG1L9P-002, ALG1L9P-003, ALG1L9P-001];;;NC_000011.10:-:71813875;;;experimental;;;multi-targeting;;;9	0.594436492769032
[ALOX12-AS1-001, ALOX12-AS1-007, ALOX12-AS1-011, ALOX12-AS1-006, ALOX12-AS1-002, ALOX12-AS1-010, ALOX12-AS1-005, ALOX12-AS1-008];;;NC_000017.11:-:7012336;;;experimental;;;promoter_overlap;;;4	3.40080904613708e-13
[AP000230.1-001, AP000230.1-002];;;NC_000021.9:+:26170880;;;experimental;;;promoter_overlap;;;6	0.78168006523621
[AP000344.3-001, AP000344.3-002];;;NC_000022.11:+:23433527;;;experimental;;;intergenic;;;6	0.82086787524588
[AP000432.1-002, AP000432.1-001];;;NC_000021.9:+:17611744;;;experimental;;;transcript_overlap;;;8	0.842047051362828
[AP000487.5-002, AP000487.5-003];;;NC_000011.10:-:70398368;;;experimental;;;promoter_overlap;;;9	0.0649486836479825
[AP000704.5-002, AP000704.5-001];;;NC_000021.9:+:36966458;;;experimental;;;promoter_overlap;;;8	0.848771390120453
[AP000770.1-002, AP000770.1-001];;;NC_000011.10:+:116639452;;;experimental;;;intergenic;;;6	0.840595478895599
[AP001055.6-002, AP001055.6-001];;;NC_000021.9:-:44160083;;;experimental;;;transcript_overlap;;;3	0.500941575752709
[AP001258.4-004, AP001258.4-002];;;NC_000011.10:-:59143014;;;experimental;;;promoter_overlap;;;6	0.817769263613836
[AP001347.6-001, AP001347.6-003, AP001347.6-002];;;NC_000021.9:+:14027442;;;experimental;;;multi-targeting;;;8	0.863766196197864
[AP002856.5-002, AP002856.5-001];;;NC_000011.10:+:131253429;;;experimental;;;intergenic;;;8	0.173522344651278
[AP006621.5-002, AP006621.5-001, AP006621.5-003];;;NC_000011.10:+:777569;;;experimental;;;promoter_overlap;;;8	0.845438130172017
[APCDD1L-AS1-004, APCDD1L-AS1-001, APCDD1L-AS1-006, APCDD1L-AS1-003, APCDD1L-AS1-007, APCDD1L-AS1-002, APCDD1L-AS1-008];;;NC_000020.11:+:58515498;;;experimental;;;promoter_overlap;;;6	0.419048889041388
[APTR-004, APTR-002, APTR-001, APTR-003, APTR-005];;;NC_000007.14:-:77696265;;;experimental;;;promoter_overlap;;;6	0.810271492566512
[AQP4-AS1-001, AQP4-AS1-007, AQP4-AS1-003];;;NC_000018.10:+:26865307;;;experimental;;;promoter_overlap;;;7	0.844662326566108
[AQP4-AS1-002, AQP4-AS1-004];;;NC_000018.10:+:26655741;;;experimental;;;transcript_overlap;;;6	0.0252896897296413
[ARF4-AS1-002, ARF4-AS1-001, ARF4-AS1-003];;;NC_000003.12:+:57597740;;;experimental;;;promoter_overlap;;;7	0.266994173168294
[ARMCX5-GPRASP2-001, ARMCX5-GPRASP2-006, ARMCX5-GPRASP2-002, ARMCX5-GPRASP2-005, ARMCX5-GPRASP2-009, ARMCX5-GPRASP2-003, ARMCX5-GPRASP2-007, ARMCX5-GPRASP2-008, ARMCX5-GPRASP2-004];;;NC_000023.11:+:102599525;;;experimental;;;promoter_overlap;;;6	0.754978459920108
[ARRDC1-AS1-003, ARRDC1-AS1-002, ARRDC1-AS1-001];;;NC_000009.12:-:137618825;;;experimental;;;promoter_overlap;;;8	0.440402440308045
[ARRDC3-AS1-002, ARRDC3-AS1-001, ARRDC3-AS1-003];;;NC_000005.10:+:91380405;;;experimental;;;promoter_overlap;;;7	0.817440962126707
[ASB16-AS1-003, ASB16-AS1-004, ASB16-AS1-001, ASB16-AS1-002];;;NC_000017.11:-:44186702;;;experimental;;;promoter_overlap;;;9	0.704691472572635
[ASH1L-AS1-001, ASH1L-AS1-002];;;NC_000001.11:+:155562029;;;experimental;;;promoter_overlap;;;10	0.801186618195215
[ASMTL-AS1-003, ASMTL-AS1-004];;;NC_000023.11:+:1401465;;;experimental;;;transcript_overlap;;;7	0.848825418845104
[ASMTL-AS1-003, ASMTL-AS1-004];;;NC_000024.10:+:1451465;;;experimental;;;transcript_overlap;;;8	0.0949697356303775
[ASMTL-AS1-005, ASMTL-AS1-006];;;NC_000023.11:+:1403731;;;experimental;;;transcript_overlap;;;6	0.82693162052877
[ASMTL-AS1-005, ASMTL-AS1-006];;;NC_000024.10:+:1453731;;;experimental;;;transcript_overlap;;;7	0.776584864946673
[ATP13A4-AS1-002, ATP13A4-AS1-001];;;NC_000003.12:+:193553181;;;experimental;;;transcript_overlap;;;5	0.674682367467583
[ATP2A1-AS1-002, ATP2A1-AS1-001];;;NC_000016.10:-:28879915;;;experimental;;;promoter_overlap;;;7	0.811687603279779
[ATP6V0E2-AS1-001, ATP6V0E2-AS1-002];;;NC_000007.14:-:149873868;;;experimental;;;promoter_overlap;;;7	0.845978268284399
[AZIN1-AS1-001, AZIN1-AS1-002, AZIN1-AS1-016, AZIN1-AS1-003, AZIN1-AS1-004];;;NC_000008.11:+:102864327;;;experimental;;;promoter_overlap;;;8	0.482339267977327
[AZIN1-AS1-008, AZIN1-AS1-007, AZIN1-AS1-011];;;NC_000008.11:+:102880012;;;experimental;;;transcript_overlap;;;8	0.858628812503471
[B3GALT5-AS1-001, B3GALT5-AS1-004];;;NC_000021.9:-:39612790;;;experimental;;;promoter_overlap;;;9	0.874874836393046
[B4GALT1-AS1-001, B4GALT1-AS1-002];;;NC_000009.12:+:33166943;;;experimental;;;promoter_overlap;;;9	0.628730666233822
[BAALC-AS1-007, BAALC-AS1-004];;;NC_000008.11:-:103285906;;;experimental;;;multi-targeting;;;4	0.768226901417611
[BAALC-AS1-008, BAALC-AS1-002, BAALC-AS1-003];;;NC_000008.11:-:103298725;;;experimental;;;promoter_overlap;;;10	0.871891882134745
[BCDIN3D-AS1-002, BCDIN3D-AS1-004, BCDIN3D-AS1-001];;;NC_000012.12:+:49828542;;;experimental;;;promoter_overlap;;;8	0.866034110351554
[BDNF-AS-008, BDNF-AS-001, BDNF-AS-010, BDNF-AS-002];;;NC_000011.10:+:27506848;;;experimental;;;promoter_overlap;;;8	0.818981881373573
[BHLHE40-AS1-003, BHLHE40-AS1-002];;;NC_000003.12:-:4979923;;;experimental;;;promoter_overlap;;;7	0.727672502649145
[BISPR-002, BISPR-007, BISPR-003];;;NC_000019.10:+:17405740;;;experimental;;;promoter_overlap;;;6	0.827256497362542
[BISPR-009, BISPR-010];;;NC_000019.10:+:17405823;;;experimental;;;promoter_overlap;;;7	0.747758800883309
[BISPR-013, BISPR-012];;;NC_000019.10:+:17406078;;;experimental;;;promoter_overlap;;;9	0.547548079361362
[BOLA3-AS1-002, BOLA3-AS1-001, BOLA3-AS1-003];;;NC_000002.12:+:74148044;;;experimental;;;promoter_overlap;;;7	0.856043145948603
[BSN-AS2-001, BSN-AS2-003];;;NC_000003.12:-:49554339;;;experimental;;;promoter_overlap;;;6	0.751696021317331
[BVES-AS1-004, BVES-AS1-002];;;NC_000006.12:+:105137286;;;experimental;;;promoter_overlap;;;7	0.395427735485777
[BX322557.10-001, BX322557.10-002];;;NC_000021.9:+:45288081;;;experimental;;;promoter_overlap;;;9	0.860453483779237
[C1orf195-201, C1orf195-001];;;NC_000001.11:-:15171642;;;experimental;;;transcript_overlap;;;7	0.858423562249434
[C1orf220-002, C1orf220-001];;;NC_000001.11:+:178542800;;;experimental;;;promoter_overlap;;;9	0.698054737922432
[C1QTNF9B-AS1-001, C1QTNF9B-AS1-201];;;NC_000013.11:+:23891431;;;experimental;;;transcript_overlap;;;6	0.82710381436586
[C1RL-AS1-001, C1RL-AS1-003];;;NC_000012.12:+:7108281;;;experimental;;;promoter_overlap;;;9	0.870722908990381
[C20orf166-AS1-001, C20orf166-AS1-003, C20orf166-AS1-002];;;NC_000020.11:-:62551525;;;experimental;;;transcript_overlap;;;6	0.65358061263805
[C21orf62-AS1-001, C21orf62-AS1-007, C21orf62-AS1-005];;;NC_000021.9:+:32772149;;;experimental;;;promoter_overlap;;;8	0.00107405800071215
[C5orf60-003, C5orf60-004];;;NC_000005.10:-:179645006;;;experimental;;;intergenic;;;9	0.868223103465894
[C8orf31-005, C8orf31-006, C8orf31-003, C8orf31-001, C8orf31-004, C8orf31-002];;;NC_000008.11:+:143039246;;;experimental;;;intergenic;;;9	0.126925923427209
[C8orf31-201, C8orf31-007];;;NC_000008.11:+:143043134;;;experimental;;;intergenic;;;7	0.859699607662364
[C9orf147-003, C9orf147-002];;;NC_000009.12:-:112486678;;;experimental;;;promoter_overlap;;;10	0.0307570948435577
[CASC11-003, CASC11-002];;;NC_000008.11:-:127733968;;;experimental;;;intergenic;;;5	0.715582664623951
[CASC2-003, CASC2-002, CASC2-001, CASC2-006];;;NC_000010.11:+:118046993;;;experimental;;;promoter_overlap;;;8	0.781124200784713
[CASC9-001, CASC9-002];;;NC_000008.11:-:75278381;;;experimental;;;intergenic;;;3	0.5676643354833
[CATIP-AS1-002, CATIP-AS1-001];;;NC_000002.12:-:218367852;;;experimental;;;transcript_overlap;;;5	0.616440395617017
[CCDC144NL-AS1-001, CCDC144NL-AS1-018, CCDC144NL-AS1-002, CCDC144NL-AS1-003, CCDC144NL-AS1-015, CCDC144NL-AS1-004];;;NC_000017.11:+:20868526;;;experimental;;;promoter_overlap;;;7	0.802029561376796
[CCDC144NL-AS1-005, CCDC144NL-AS1-017];;;NC_000017.11:+:20921078;;;experimental;;;intergenic;;;7	0.856965331533278
[CCDC144NL-AS1-011, CCDC144NL-AS1-007];;;NC_000017.11:+:20938514;;;experimental;;;transcript_overlap;;;8	0.862080878299602
[CCDC18-AS1-006, CCDC18-AS1-001, CCDC18-AS1-008, CCDC18-AS1-015, CCDC18-AS1-002, CCDC18-AS1-005, CCDC18-AS1-007, CCDC18-AS1-004, CCDC18-AS1-003];;;NC_000001.11:-:93345789;;;experimental;;;promoter_overlap;;;9	0.00126634079457424
[CCDC18-AS1-011, CCDC18-AS1-021, CCDC18-AS1-014];;;NC_000001.11:-:93337687;;;experimental;;;multi-targeting;;;6	0.638288597873737
[CCDC18-AS1-018, CCDC18-AS1-017];;;NC_000001.11:-:93315505;;;experimental;;;transcript_overlap;;;5	0.196365965639978
[CCNT2-AS1-002, CCNT2-AS1-003, CCNT2-AS1-001];;;NC_000002.12:-:134918657;;;experimental;;;promoter_overlap;;;10	0.380954147493219
[CD27-AS1-001, CD27-AS1-007, CD27-AS1-002, CD27-AS1-008, CD27-AS1-003, CD27-AS1-004];;;NC_000012.12:-:6451501;;;experimental;;;promoter_overlap;;;8	0.851426776372648
[CDC37L1-AS1-002, CDC37L1-AS1-001];;;NC_000009.12:-:4679488;;;experimental;;;promoter_overlap;;;8	0.854189389472908
[CDX1-001, CDX1-201];;;NC_000005.10:+:150166780;;;mRNA;;;protein_coding;;;7	0.00558799189383452
[CECR5-AS1-002, CECR5-AS1-001];;;NC_000022.11:+:17159356;;;experimental;;;promoter_overlap;;;8	0.807581807454648
[CERS6-AS1-003, CERS6-AS1-001, CERS6-AS1-008, CERS6-AS1-010];;;NC_000002.12:-:168786428;;;experimental;;;promoter_overlap;;;6	0.812185057583531
[CFLAR-AS1-006, CFLAR-AS1-022, CFLAR-AS1-015];;;NC_000002.12:-:201151246;;;experimental;;;transcript_overlap;;;7	0.848514090996835
[CFLAR-AS1-013, CFLAR-AS1-018, CFLAR-AS1-017, CFLAR-AS1-016, CFLAR-AS1-020];;;NC_000002.12:-:201149924;;;experimental;;;promoter_overlap;;;8	0.817943757191145
[CKMT2-AS1-002, CKMT2-AS1-003, CKMT2-AS1-004, CKMT2-AS1-005];;;NC_000005.10:-:81301545;;;experimental;;;promoter_overlap;;;5	0.6362798722065
[COX10-AS1-002, COX10-AS1-007, COX10-AS1-005];;;NC_000017.11:-:14069478;;;experimental;;;promoter_overlap;;;6	0.584277392108948
