group_id	transcript_name	ctrl_status	transcript_biotype_status	CRISPhieRmix_FDR	effect_size	hit_status	n_sgRNA
NC_000005.10:+:177495046	RP11-1334A24.6-001	experimental	transcript_overlap	1.60371683926837e-07	1.25570565756669	hit	8
NC_000004.12:+:52712503	[DANCR-002, DANCR-004, DANCR-003]	experimental	intergenic	2.44667822768552e-07	1.1707788009028002	hit	10
NC_000010.11:+:42871521	RP11-124O11.1-001	experimental	intergenic	3.4163905233380106e-07	1.35355425880166	hit	6
NC_000005.10:-:163256966	RP11-541P9.3-003	experimental	intergenic	6.11406423933758e-07	1.42571067765474	hit	4
NC_000011.10:+:66347799	[RP11-867G23.8-001, RP11-867G23.8-007, RP11-867G23.8-004]	experimental	promoter_overlap	1.05159861129168e-06	1.00783876666008	hit	6
NC_000017.11:+:1516924	PITPNA-AS1-001	experimental	promoter_overlap	2.15812730656554e-06	3.30688046853885	hit	4
NC_000022.11:-:38681855	[RP3-508I15.9-004, RP3-508I15.9-002, RP3-508I15.9-001]	experimental	promoter_overlap	3.35650811621235e-06	2.36310280213888	hit	8
NC_000019.10:+:50830505	AC011523.2-001	experimental	promoter_overlap	4.4817702676537e-06	0.527425647552389	hit	6
NC_000018.10:+:59899995	PMAIP1-001	mRNA	protein_coding	5.69478954194881e-06	2.56524990244186	hit	9
NC_000022.11:+:21640844	KB-1440D3.14-001	experimental	gene_nearby	6.9256066561091595e-06	1.23990287978423	hit	7
NC_000010.11:-:35642295	FZD8-001	mRNA	protein_coding	9.06863264448566e-06	1.35604788030451	hit	6
NC_000003.12:+:13650695	LINC00620-002	experimental	intergenic	1.10879368957336e-05	1.1287279157333898	hit	9
NC_000011.10:-:94740311	RP11-867G2.8-001	experimental	transcript_overlap	2.00256133608215e-05	1.50495310196942	hit	3
NC_000017.11:-:42761277	RAMP2-AS1-004	experimental	promoter_overlap	2.96296711624969e-05	0.683996133138835	hit	3
NC_000021.9:+:44801879	LINC01424-001	experimental	promoter_overlap	4.8394591285788396e-05	2.04820930329526	hit	4
NC_000018.10:+:22169434	GATA6-001	control	protein_coding	6.75712889715509e-05	2.4280594357329	hit	7
NC_000014.9:-:38091157	CTD-2058B24.2-002	experimental	transcript_overlap	8.94119010908348e-05	1.38574868062015	hit	8
NC_000016.10:+:56648176	RP11-249C24.11-001	experimental	transcript_overlap	0.000120976270084703	0.822880840582913	hit	5
NC_000003.12:+:27712918	RP11-222K16.2-001	experimental	intergenic	0.000151204856888312	2.34516745287985	hit	6
NC_000002.12:-:74833855	RP11-259N19.1-001	experimental	promoter_overlap	0.000214192064491271	1.4552683146701202	hit	6
NC_000011.10:-:134037151	RP11-713P17.4-001	experimental	promoter_overlap	0.00029251579108651	1.20109696828107	hit	5
NC_000019.10:+:956668	LLNLR-260G6.1-001	experimental	transcript_overlap	0.000381806162410223	1.8290859925301104	hit	5
NC_000015.10:-:90935157	AC068831.3-001	experimental	promoter_overlap	0.000495550743429676	2.68856808241745	hit	6
NC_000008.11:+:102807029	KB-1732A1.1-001	experimental	intergenic	0.00061760852974658	0.0963519684277173	hit	5
NC_000005.10:-:58817098	RP11-479O16.1-002	experimental	transcript_overlap	0.000745334248992777	0.602258391303428	hit	3
NC_000005.10:+:134905180	AC006077.3-001	experimental	promoter_overlap	0.0008916270058549711	0.541677304414469	hit	9
NC_000005.10:+:91223419	RP11-414H23.2-001	experimental	intergenic	0.00108102495971466	1.91479180784116	hit	7
NC_000017.11:-:19174435	AC007952.4-001	experimental	intergenic	0.00126939613484477	2.54662934541637	hit	7
NC_000010.11:-:86756269	RP11-359E3.4-001	experimental	promoter_overlap	0.00150770313369908	1.3633464338439798	hit	6
NC_000001.11:+:120952589	LINC00623-013	experimental	intergenic	0.00174833773787347	1.2975185165826295	hit	5
NC_000015.10:+:84421660	RP11-182J1.13-001	experimental	intergenic	0.0021143672318488	1.6314557642445902	hit	8
NC_000009.12:-:39810061	[GLIDR-001, GLIDR-003]	experimental	intergenic	0.00263461841423724	0.802012153525944	hit	8
NC_000014.9:-:94770237	GSC-001	control	protein_coding	0.00362129970510528	1.96252375553892	hit	3
NC_000005.10:-:72816525	CTD-2631K10.1-001	experimental	promoter_overlap	0.00465394597112899	0.8159947927391159	hit	6
NC_000001.11:-:109090890	RP5-1065J22.8-001	experimental	promoter_overlap	0.0056620100483630795	1.21833835390667	hit	5
NC_000013.11:-:40666587	FOXO1-001	mRNA	protein_coding	0.007373716811692091	2.38454589906006	hit	8
NC_000019.10:-:29525746	CTC-525D6.1-002	experimental	promoter_overlap	0.0090496065146466	0.903153523349248	hit	7
NC_000009.12:-:2522018	VLDLR-AS1-004	experimental	intergenic	0.0111290194945353	0.466611933411194	hit	5
NC_000001.11:+:110407783	[LAMTOR5-AS1-023, LAMTOR5-AS1-006, LAMTOR5-AS1-031, LAMTOR5-AS1-022, LAMTOR5-AS1-020, LAMTOR5-AS1-014]	experimental	promoter_overlap	0.0133018455959716	2.28841365851017	hit	5
NC_000019.10:+:10961029	[SMARCA4-004, SMARCA4-003, SMARCA4-001, SMARCA4-005, SMARCA4-007]	mRNA	protein_coding	0.0162370493215667	0.8551865746114731	hit	6
NC_000001.11:+:46538653	MKNK1-AS1-001	experimental	transcript_overlap	0.0190756626647985	1.1036560582646395	hit	3
NC_000001.11:-:63323741	FOXD3-AS1-004	experimental	promoter_overlap	0.0218717208876038	0.91076198108387	hit	5
NC_000007.14:-:131328252	MKLN1-AS-002	experimental	promoter_overlap	0.0250249380903927	0.364210985461509	hit	5
NC_000002.12:+:70301403	AC022201.5-001	experimental	promoter_overlap	0.0282208091583921	0.578650042960802	hit	3
NC_000014.9:-:70907323	RP1-292L20.3-001	experimental	promoter_overlap	0.0314640844300928	1.66158436388496	hit	7
NC_000004.12:-:8374166	ACOX3-007	mRNA	protein_coding	0.0348850804591705	1.13040905746385	hit	7
NC_000016.10:-:68646182	RP11-615I2.2-001	experimental	promoter_overlap	0.0389159211771723	1.50600200941457	hit	4
NC_000004.12:+:112515361	RP11-402J6.1-002	experimental	promoter_overlap	0.0428281142166962	0.953467000048292	hit	8
NC_000018.10:-:14825248	RP11-1157N2__B.2-001	experimental	transcript_overlap	0.0469150417089377	0.6925138032769671	hit	4
NC_000008.11:-:103481933	RP11-1C8.7-001	experimental	intergenic	0.0508860646561549	1.28704618419612	hit	5
NC_000001.11:+:54887449	RP11-67L3.4-001	experimental	promoter_overlap	0.0547930128243022	0.851534265399583	hit	6
NC_000020.11:-:47412307	RP1-148H17.1-001	experimental	intergenic	0.0586439566090606	1.6471059073397	hit	5
NC_000008.11:-:103499547	RP11-1C8.4-001	experimental	intergenic	0.0626289367617888	1.11497501026368	hit	7
NC_000001.11:+:101025906	[RP11-421L21.3-005, RP11-421L21.3-004]	experimental	promoter_overlap	0.0669687652684801	2.00329971075515	hit	3
NC_000014.9:+:100833536	MEG3-018	experimental	transcript_overlap	0.0715131717339625	0.433516132641302	hit	3
NC_000014.9:+:94770641	DIGIT	experimental	promoter_overlap	0.0763341955193757	1.97626107961878	hit	4
NC_000010.11:-:18261305	RP11-109I13.2-005	experimental	promoter_overlap	0.0818300496618597	1.0209798859928298	hit	4
NC_000002.12:+:221572523	CTD-2308L22.1-001	experimental	promoter_overlap	0.0873704418415032	1.1456738464313898	hit	8
NC_000002.12:+:30346645	AC109642.1-002	experimental	intergenic	0.0932473901261059	1.62413803989525	hit	4
NC_000017.11:-:57834734	RP11-60A24.3-002	experimental	gene_nearby	0.0990800179313651	1.4542081001067	hit	8
NC_000019.10:+:10984284	[SMARCA4-009, SMARCA4-202]	mRNA	protein_coding	0.104779877015679	1.1909021298745	no hit	5
NC_000019.10:+:35754790	AC002398.12-001	experimental	promoter_overlap	0.110400695160625	1.14267316095482	no hit	4
NC_000008.11:-:2529744	CH17-174L20.1-001	experimental	transcript_overlap	0.116037954212345	1.2372218729126	no hit	9
NC_000002.12:-:70087374	[PCBP1-AS1-006, PCBP1-AS1-057]	experimental	promoter_overlap	0.121799491674456	1.36971629347868	no hit	5
NC_000007.14:-:116499513	AC002066.1-003	experimental	promoter_overlap	0.127576033343697	2.1468045007708003	no hit	7
NC_000003.12:-:139518461	RBP1-005	mRNA	protein_coding	0.13330677340972	1.18563823792092	no hit	7
NC_000020.11:+:1361622	RP11-314N13.3-001	experimental	transcript_overlap	0.139027205827225	1.12500216029116	no hit	7
NC_000017.11:+:62626031	CTD-3035K23.6-001	experimental	transcript_overlap	0.144673939554727	0.913609770088672	no hit	6
NC_000018.10:-:657594	RP11-806L2.5-001	experimental	promoter_overlap	0.150209475795551	0.6847593115904671	no hit	7
NC_000001.11:-:68232548	WLS-001	mRNA	protein_coding	0.155861369778333	0.6696381675574189	no hit	8
NC_000007.14:-:100604056	PCOLCE-AS1-001	experimental	promoter_overlap	0.161580115946388	2.0168896878773	no hit	3
NC_000017.11:+:56914175	RP11-670E13.6-001	experimental	promoter_overlap	0.16738514470399898	1.7630040434881398	no hit	7
NC_000016.10:+:11797523	RP11-486I11.2-001	experimental	promoter_overlap	0.17314375942056398	-0.13474955233921002	no hit	3
NC_000001.11:+:222815080	[RP11-452F19.3-009, RP11-452F19.3-005, RP11-452F19.3-012, RP11-452F19.3-004, RP11-455P21.3-001]	experimental	promoter_overlap	0.17898736133742899	1.87070102879964	no hit	8
NC_000015.10:-:78341756	RP11-5O23.2-001	experimental	transcript_overlap	0.18480810160770497	0.428408135925994	no hit	5
NC_000022.11:-:29316841	AC002059.10-001	experimental	transcript_overlap	0.19055554251808698	1.07182309921897	no hit	6
NC_000016.10:+:54239693	RP11-324D17.2-001	experimental	intergenic	0.196349975009941	1.34760251070966	no hit	8
NC_000001.11:-:25819914	[RP1-317E23.3-002, RP1-317E23.3-001]	experimental	promoter_overlap	0.202062588448803	0.8385486600018969	no hit	6
NC_000001.11:+:226083585	[RP11-396C23.2-001, RP11-396C23.2-002]	experimental	intergenic	0.20778487655096603	1.31610399260706	no hit	6
NC_000016.10:+:15155019	MIR3180-4-001	experimental	intergenic	0.213500518466398	0.756012270320303	no hit	5
NC_000006.12:+:114112386	RP3-399L15.3-007	experimental	transcript_overlap	0.219110338531778	0.629868083052415	no hit	5
NC_000004.12:+:163108785	RP11-563E2.2-001	experimental	transcript_overlap	0.22464050003482502	1.08342369543835	no hit	3
NC_000017.11:+:28611932	SPAG5-AS1-002	experimental	promoter_overlap	0.23006261393424998	0.139142021491507	no hit	3
NC_000011.10:-:75814776	RP11-535A19.2-005	experimental	promoter_overlap	0.23546906062301604	-1.26176924094828	no hit	3
NC_000002.12:-:70087802	PCBP1-AS1-005	experimental	promoter_overlap	0.24080457163333	0.659864646607191	no hit	3
NC_000013.11:-:38545298	LINC00437-001	experimental	intergenic	0.246121798113845	1.3047197004199498	no hit	4
NC_000009.12:+:33677395	PTENP1-AS-001	experimental	intergenic	0.251348155349724	1.86922589663328	no hit	9
NC_000012.12:-:130045056	RP11-474D1.4-001	experimental	promoter_overlap	0.256479291181125	2.1224437084772103	no hit	6
NC_000008.11:-:60632628	RP11-91I20.3-002	experimental	intergenic	0.261541603944071	1.12482739628313	no hit	4
NC_000017.11:-:45247842	CTD-2020K17.4-004	experimental	promoter_overlap	0.266518343621167	1.11125252239717	no hit	6
NC_000011.10:+:4187141	RP11-23F23.2-001	experimental	intergenic	0.271404890688312	1.47023032831581	no hit	7
NC_000014.9:-:104666177	RP11-982M15.8-001	experimental	intergenic	0.276321005253526	0.950195962647184	no hit	8
NC_000003.12:+:186440394	RP11-78H24.1-003	experimental	intergenic	0.281213221159796	1.41303386003934	no hit	4
NC_000018.10:-:658290	[TYMSOS-002, TYMSOS-001]	experimental	promoter_overlap	0.28608334330964896	1.27817458293316	no hit	8
NC_000011.10:-:70398368	[AP000487.5-002, AP000487.5-003]	experimental	promoter_overlap	0.290920233561039	0.9975825680711032	no hit	7
NC_000017.11:-:45220484	[CTD-2020K17.1-002, CTD-2020K17.1-006]	experimental	intergenic	0.29573509899851597	0.39888794619170703	no hit	5
NC_000015.10:+:60510408	RORA-AS1-005	experimental	transcript_overlap	0.300470929282542	0.660906952949297	no hit	6
NC_000013.11:-:20567026	RP11-476H16.1-002	experimental	promoter_overlap	0.305146493458188	1.29213280589641	no hit	7
NC_000023.11:+:48056310	ZNF630-AS1-001	experimental	transcript_overlap	0.309767805620224	0.6489349218195429	no hit	5
NC_000013.11:-:99499615	LINC01232-005	experimental	promoter_overlap	0.31432713369074394	0.6561654557836301	no hit	5
NC_000011.10:-:65570298	SSSCA1-AS1-001	experimental	promoter_overlap	0.31881516933821996	0.5692844091586371	no hit	6
NC_000003.12:+:195094393	XXYLT1-AS1-001	experimental	promoter_overlap	0.32323430676034903	1.4235351999543402	no hit	3
NC_000015.10:+:101169517	RP11-424I19.2-001	experimental	intergenic	0.32758495640401697	1.71059285524421	no hit	7
NC_000009.12:+:3526484	RFX3-AS1-001	experimental	promoter_overlap	0.331867578629032	1.4800709435631898	no hit	5
NC_000006.12:-:27001647	RP11-239L20.6-001	experimental	transcript_overlap	0.33611751823818603	0.6682137625211529	no hit	3
NC_000009.12:-:80871294	RP11-289F5.1-001	experimental	intergenic	0.340300211403386	-0.332662726769269	no hit	3
NC_000013.11:+:23888871	C1QTNF9B-AS1-002	experimental	promoter_overlap	0.34446124499584996	1.32917409695119	no hit	4
NC_000010.11:+:52315257	DKK1-001	mRNA	protein_coding	0.34857441462005495	1.77003749237787	no hit	3
NC_000023.11:-:134174087	MIR19B2-001	experimental	intergenic	0.35262292562301895	0.5852614262891129	no hit	4
NC_000017.11:+:81878667	RP11-498C9.16-001	experimental	transcript_overlap	0.35661241823896705	1.44975208315122	no hit	8
NC_000003.12:-:197374	CHL1-AS2-001	experimental	promoter_overlap	0.360557860987139	0.605438936409348	no hit	8
NC_000015.10:-:67521599	[IQCH-AS1-001, IQCH-AS1-003]	experimental	promoter_overlap	0.36444285829903794	1.31903940618977	no hit	6
NC_000012.12:+:32352349	RP11-817I4.2-001	experimental	transcript_overlap	0.368303499152345	0.757031916009385	no hit	4
NC_000022.11:+:40414930	RP5-1042K10.13-001	experimental	transcript_overlap	0.37215755705538506	1.13066942264618	no hit	6
NC_000013.11:-:48578087	LINC00462-001	experimental	intergenic	0.375987337928114	0.801185016942382	no hit	5
NC_000010.11:-:110872223	PDCD4-AS1-001	experimental	promoter_overlap	0.37976471989974603	1.78607827182554	no hit	7
NC_000010.11:-:79806104	NUTM2B-AS1-008	experimental	intergenic	0.383516385745769	0.9462686324208052	no hit	7
NC_000009.12:+:128431260	RP11-339B21.10-001	experimental	promoter_overlap	0.387229182640166	1.16597409725843	no hit	7
NC_000016.10:-:85146000	RP11-442O1.3-001	experimental	transcript_overlap	0.39089954735356897	1.15609595939107	no hit	8
NC_000014.9:+:75176929	CTD-3075F15.1-001	experimental	promoter_overlap	0.39456866372673993	0.8022673072554749	no hit	6
NC_000001.11:+:243135898	RP11-261C10.5-001	experimental	promoter_overlap	0.398238270654678	1.5349579732165102	no hit	3
NC_000022.11:-:24696032	LL22NC03-N95F10.1-001	experimental	intergenic	0.401863060897289	0.7849248465700971	no hit	8
NC_000018.10:+:49814023	SNHG22-002	experimental	promoter_overlap	0.40543644378994304	1.73160130077357	no hit	4
NC_000003.12:-:125873847	RP11-379B18.5-006	experimental	intergenic	0.4089620969935329	1.21996834282569	no hit	5
NC_000004.12:+:25770266	RP11-302F12.10-001	experimental	transcript_overlap	0.41244937925203795	0.561969011569349	no hit	5
NC_000019.10:+:43976815	RP11-15A1.8-001	experimental	transcript_overlap	0.41588842417798294	0.998504625975021	no hit	4
NC_000005.10:+:1004767	RP11-43F13.4-001	experimental	intergenic	0.419280050042667	1.16702534412141	no hit	5
NC_000009.12:+:14317086	RP11-120J1.1-001	experimental	transcript_overlap	0.422637892686176	1.6664281952597702	no hit	5
NC_000001.11:-:27012845	FAM46B-001	mRNA	protein_coding	0.42595190661279103	1.72670085128461	no hit	6
NC_000009.12:+:19926242	RP11-378I6.1-001	experimental	intergenic	0.429222496692	-0.612427451231604	no hit	3
NC_000011.10:+:68050752	RP11-802E16.3-003	experimental	promoter_overlap	0.43244995856253704	1.3749067024502502	no hit	6
NC_000018.10:-:8707645	GACAT2-001	experimental	promoter_overlap	0.43565171700315797	1.48140982059917	no hit	5
[NC_000007.14:+:144207690, NC_000007.14:-:144343300]	[OR2A1-AS1-014, RP4-545C24.1-007]	experimental	transcript_overlap	0.43881867635509103		no hit	3
NC_000008.11:+:127795821	[PVT1-008, PVT1-009, PVT1-007, PVT1-010]	experimental	intergenic	0.44194700748438204	1.67219570985659	no hit	7
NC_000006.12:+:113969980	[RP3-399L15.3-004, RP3-399L15.3-013]	experimental	promoter_overlap	0.44504415936800207	-0.6851768978121761	no hit	3
NC_000002.12:-:67684076	AC010987.5-001	experimental	transcript_overlap	0.448105180861307	1.05981617333726	no hit	4
NC_000001.11:+:201518163	RP11-134G8.5-001	experimental	transcript_overlap	0.45113057675165	0.917046378659115	no hit	6
NC_000019.10:+:56314751	AC006116.17-001	experimental	promoter_overlap	0.454117442326262	1.92370456323976	no hit	5
NC_000012.12:+:46388856	RP11-474P2.6-001	experimental	transcript_overlap	0.457069914247761	1.39598865903344	no hit	5
NC_000001.11:-:228487082	RP5-915N17.11-001	experimental	promoter_overlap	0.45998522574803397	1.6466119468389198	no hit	4
NC_000014.9:-:39267082	RP11-407N17.5-002	experimental	promoter_overlap	0.46286860273113795	1.81443758300105	no hit	4
NC_000002.12:-:130755850	AC140481.8-001	experimental	promoter_overlap	0.465719868016601	0.7061021984484109	no hit	7
NC_000011.10:+:116773068	AP006216.10-001	experimental	promoter_overlap	0.468545187099238	-0.266609602235199	no hit	3
NC_000001.11:-:235105488	RP4-597N16.4-001	experimental	intergenic	0.471347866916892	1.09269328901752	no hit	3
NC_000022.11:+:42090944	[NDUFA6-AS1-008, NDUFA6-AS1-002, NDUFA6-AS1-001, NDUFA6-AS1-010]	experimental	promoter_overlap	0.474119225590467	1.89993246578873	no hit	6
NC_000017.11:-:39027164	CTD-2206N4.2-001	experimental	intergenic	0.47685693086006997	1.4967435615685505	no hit	3
NC_000001.11:-:47179290	CYP4A22-AS1-001	experimental	promoter_overlap	0.47956222271433296	0.997203356185162	no hit	8
NC_000007.14:-:30524379	AC005154.6-029	experimental	transcript_overlap	0.482237054728344	1.62286710329683	no hit	5
NC_000012.12:-:991120	[RP11-359B12.2-001, RP11-359B12.2-002]	experimental	promoter_overlap	0.484880680612654	1.50801803283847	no hit	5
NC_000002.12:+:97421178	AC159540.2-003	experimental	transcript_overlap	0.487495871794725	1.24863663578299	no hit	3
NC_000001.11:-:179882483	RP11-533E19.7-001	experimental	promoter_overlap	0.4900836828325179	1.22754105084419	no hit	8
NC_000015.10:+:81652232	CTD-2034I4.2-002	experimental	transcript_overlap	0.49264810231721295	1.40368709302817	no hit	8
NC_000009.12:+:120846733	PSMD5-AS1-009	experimental	intergenic	0.49518397226241706	0.23341122158555705	no hit	5
NC_000014.9:+:102933799	RP11-365N19.2-001	experimental	transcript_overlap	0.49769061625679406	1.07431189887351	no hit	4
NC_000017.11:-:72592803	LINC00511-002	experimental	transcript_overlap	0.500168689900433	1.97227916787586	no hit	7
NC_000019.10:+:4770405	MIR7-3HG-008	experimental	intergenic	0.502630465257351	1.6558775235347198	no hit	5
NC_000015.10:+:77646322	LINGO1-AS1-002	experimental	transcript_overlap	0.5050653628031551	1.6659696153870702	no hit	6
NC_000005.10:-:128003987	LINC01184-012	experimental	intergenic	0.507477800736419	1.3791986960019198	no hit	7
NC_000008.11:-:143281675	[MINCR-001, MINCR-003, MINCR-004, MINCR-006, MINCR-002]	experimental	intergenic	0.50986324056223	1.7579696644219398	no hit	8
NC_000012.12:+:40550687	MUC19-005	experimental	intergenic	0.512224458493609	1.62318167334775	no hit	5
NC_000021.9:-:41715746	LINC00479-004	experimental	promoter_overlap	0.514559699721449	1.4031021099914098	no hit	8
NC_000005.10:+:97089075	CTD-2215E18.1-001	experimental	transcript_overlap	0.516869306333075	1.65569850075813	no hit	5
NC_000015.10:-:68277934	RP11-315D16.4-001	experimental	promoter_overlap	0.5191543344422049	1.15678494829034	no hit	6
NC_000013.11:-:99496798	[LINC01232-002, LINC01232-001]	experimental	intergenic	0.5214143454578739	0.333100024813205	no hit	3
NC_000002.12:+:24214381	[AC009228.1-001, AC009228.1-003, AC009228.1-002]	experimental	transcript_overlap	0.5236499639940371	1.82480420334703	no hit	3
NC_000004.12:-:15420031	RP11-484O2.1-001	experimental	transcript_overlap	0.525868072466948	0.578023119011067	no hit	5
NC_000016.10:+:1111627	LA16c-381G6.1-001	experimental	intergenic	0.528064358249555	0.999539634244202	no hit	4
NC_000023.11:-:48919023	PIM2-001	mRNA	protein_coding	0.530240451174909	0.703479443445991	no hit	5
NC_000016.10:-:74310842	AC009120.6-002	experimental	transcript_overlap	0.5323933609411029	-0.147103684831109	no hit	3
NC_000016.10:-:2572352	RP11-20I23.7-001	experimental	promoter_overlap	0.534523495399199	0.854057452526498	no hit	5
NC_000012.12:+:26318890	RP11-513G19.1-001	experimental	promoter_overlap	0.536636402374858	0.6759148637721499	no hit	7
NC_000010.11:-:47553513	RP11-144G6.12-001	experimental	transcript_overlap	0.5387271473448011	1.2296458487406	no hit	6
NC_000013.11:-:19409528	RP11-385E5.5-001	experimental	intergenic	0.540797538180611	0.27234529145040803	no hit	3
NC_000017.11:+:1424776	RP11-818O24.3-001	experimental	transcript_overlap	0.542852492473783	0.908982226883676	no hit	7
NC_000014.9:-:23953668	DHRS4-AS1-004	experimental	promoter_overlap	0.5448874448905839	0.350260146053931	no hit	7
NC_000011.10:+:65501960	MALAT1-012	experimental	intergenic	0.546904817889189	1.26335486696388	no hit	6
NC_000016.10:-:15131600	RP11-1186N24.5-001	experimental	transcript_overlap	0.548902559418661	0.9752273699602952	no hit	8
NC_000001.11:-:16889671	RP11-108M9.4-001	experimental	transcript_overlap	0.550881323754153	0.270193405896286	no hit	5
NC_000021.9:+:27722354	LINC00113-002	experimental	intergenic	0.55284446582976	1.20286218636497	no hit	5
NC_000016.10:+:31117663	RP11-196G11.4-001	experimental	promoter_overlap	0.55478780110701	0.842964551764252	no hit	3
NC_000003.12:+:125774714	RP11-379B18.6-001	experimental	intergenic	0.556711712344864	0.632143293561026	no hit	3
NC_000006.12:+:4610590	RP4-529N6.1-001	experimental	intergenic	0.5586169112036171	1.04992559834792	no hit	4
NC_000004.12:+:156841359	RP11-154F14.2-001	experimental	transcript_overlap	0.5605039982051441	1.10844922993193	no hit	7
NC_000001.11:-:39537666	RP11-69E11.4-006	experimental	transcript_overlap	0.562373687070158	1.75213522762006	no hit	8
NC_000011.10:-:67606756	C11orf72-001	experimental	promoter_overlap	0.564224973000699	0.7020358082468471	no hit	3
NC_000018.10:-:78979168	RP11-849I19.1-003	experimental	intergenic	0.566059325488266	0.7510264428715129	no hit	6
NC_000015.10:-:42569993	[RP11-265N6.2-002, RP11-265N6.2-001]	experimental	transcript_overlap	0.567876037366666	0.744245344087518	no hit	5
NC_000016.10:+:14302280	[MIR193BHG-003, MIR193BHG-001]	experimental	intergenic	0.5696752425435799	0.426315564598225	no hit	7
NC_000005.10:+:12574835	[LINC01194-001, LINC01194-003, LINC01194-002]	experimental	promoter_overlap	0.571458671042991	0.685222958346142	no hit	4
NC_000016.10:+:47004513	RP11-169E6.4-001	experimental	intergenic	0.573227719707914	1.819116965701	no hit	5
NC_000015.10:-:65656084	RP11-16E23.5-001	experimental	transcript_overlap	0.574984923690168	1.18394571938448	no hit	4
NC_000021.9:-:42919150	ERVH48-1-201	experimental	intergenic	0.576726175325905	0.5960425538872081	no hit	3
NC_000006.12:+:116280135	[RP1-93H18.1-001, RP1-93H18.1-002]	experimental	promoter_overlap	0.578453400767788	1.73228069971576	no hit	5
NC_000019.10:-:637781	AC004449.6-001	experimental	intergenic	0.580164898889735	1.26298820707169	no hit	7
NC_000019.10:+:4769132	MIR7-3HG-007	experimental	intergenic	0.58186135319506	0.8363261767682509	no hit	5
NC_000017.11:-:50365231	RP11-893F2.18-001	experimental	transcript_overlap	0.583543008344942	0.607127602898484	no hit	7
NC_000011.10:-:118531140	[RP11-770J1.3-005, RP11-770J1.3-003, RP11-770J1.3-004]	experimental	promoter_overlap	0.5852099962355971	1.76889303919094	no hit	7
NC_000013.11:-:30373031	LINC00426-005	experimental	intergenic	0.586863002532249	1.26865003434198	no hit	7
NC_000001.11:+:226223663	MIXL1-001	control	protein_coding	0.588501155885171	1.77668319145278	no hit	9
NC_000001.11:-:63321631	FOXD3-AS1-005	experimental	intergenic	0.590124842171053	0.43800890399558096	no hit	3
NC_000017.11:+:28892469	RP11-20B24.7-001	experimental	transcript_overlap	0.591735172408672	-0.615407887168417	no hit	3
NC_000016.10:+:54285601	RP11-434E6.5-001	experimental	promoter_overlap	0.593331095059821	1.09817292809623	no hit	8
NC_000002.12:+:40066090	SLC8A1-AS1-033	experimental	transcript_overlap	0.59491358211773	0.991556381104828	no hit	6
NC_000006.12:-:167824651	MLLT4-AS1-002	experimental	intergenic	0.596481906020827	0.397412712681208	no hit	6
NC_000005.10:-:4042242	CTD-2383I20.1-001	experimental	intergenic	0.598039492062033	1.6762319636771297	no hit	4
NC_000019.10:-:50793583	CTD-2568A17.8-001	experimental	promoter_overlap	0.599583949075963	0.863780618727417	no hit	7
NC_000003.12:-:44338332	RP11-424N24.2-001	experimental	promoter_overlap	0.6011164163491489	1.2575411909048	no hit	8
